id,contract_id,bank,summa,loan_summa,claim_date,claim_id,contract_date
2925415,,009,,,26.11.2021,852632,
2925415,,014,,,10.12.2021,F00217756,
2925415,,MKO,,,11.05.2023,3806500000000,
2925415,,014,,,11.07.2023,F01011969,
2925415,,014,,,02.12.2023,F01449577,
2925415,,014,,,13.02.2024,F01694078,
2925415,,063,,,13.02.2024,554500638,
2925417,27816,057,28876600000,0,08.09.2021,32688,08.09.2021
2925417,48859,057,28876600000,28399988003,08.09.2021,65655,08.09.2021
2925417,,009,,,06.12.2021,874436,
2925417,,013,,,07.12.2021,1182076,
2925417,,013,,,07.12.2021,1182094,
2925417,,013,,,07.12.2021,1182111,
2925417,,013,,,09.12.2021,1184524,
2925417,,012,,,21.02.2022,1381495,
2925417,,014,,,13.02.2024,F01694092,
2925417,,063,,,13.02.2024,554500689,
2925418,437510,055,800000000,0,24.08.2020,357151,25.08.2020
2925418,453681,055,2200000000,0,14.07.2021,383854,16.07.2021
2925418,545293,055,2200000000,389592220,14.07.2021,513545,16.07.2021
2925418,,014,,,22.07.2021,F00138139,
2925418,,063,,,22.07.2021,550059966,
2925418,,014,,,28.11.2021,F00210042,
2925418,,063,,,30.10.2022,551704250,
2925418,,063,,,16.12.2022,551945403,
2925418,ac243857a278786,,397900000,0,22.07.2021,ac243857a278786,22.07.2021
2925418,ac243857a443114,,322200000,0,28.11.2021,ac243857a443114,28.11.2021
2925418,ac243857a978386,,309600000,0,05.09.2022,ac243857a978386,05.09.2022
2925418,ac243857a1100505,,453600000,75600000,30.10.2022,ac243857a1100505,30.10.2022
2925420,437510,055,800000000,0,24.08.2020,357151,25.08.2020
2925420,453681,055,2200000000,0,14.07.2021,383854,16.07.2021
2925420,545293,055,2200000000,389592220,14.07.2021,513545,16.07.2021
2925420,,014,,,22.07.2021,F00138139,
2925420,,063,,,22.07.2021,550059966,
2925420,,014,,,28.11.2021,F00210042,
2925420,,063,,,30.10.2022,551704250,
2925420,,063,,,16.12.2022,551945403,
2925420,ac243857a278786,,397900000,0,22.07.2021,ac243857a278786,22.07.2021
2925420,ac243857a443114,,322200000,0,28.11.2021,ac243857a443114,28.11.2021
2925420,ac243857a978386,,309600000,0,05.09.2022,ac243857a978386,05.09.2022
2925420,ac243857a1100505,,453600000,75600000,30.10.2022,ac243857a1100505,30.10.2022
2925421,193941,011,170000000,0,13.08.2019,207289,23.08.2019
2925421,4501,MKO,800000000,0,19.02.2020,450000000000,19.02.2020
2925421,6536,MKO,800000000,0,22.04.2021,652400000000,23.04.2021
2925421,,009,,,25.08.2021,684814,
2925421,,055,,,01.04.2022,410839,
2925421,468703,055,3000000000,0,06.04.2022,411424,06.04.2022
2925421,6344416,012,7900000000,6865950137,13.03.2023,1800695,14.03.2023
2925421,,062,,,20.07.2023,13962510,
2925421,,062,,,20.07.2023,13967045,
2925421,,062,,,24.07.2023,PL2-207403,
2925421,,012,,,17.08.2023,1974877,
2925421,982511,002,1200000000,1200000000,10.10.2023,1173562,13.10.2023
2925421,,062,,,29.12.2023,16483332,
2925421,,014,,,13.02.2024,F01694097,
2925421,,063,,,13.02.2024,554500704,
2925421,ac277696a317115,,222870000,0,25.08.2021,ac277696a317115,25.08.2021
2925423,437510,055,800000000,0,24.08.2020,357151,25.08.2020
2925423,453681,055,2200000000,0,14.07.2021,383854,16.07.2021
2925423,545293,055,2200000000,389592220,14.07.2021,513545,16.07.2021
2925423,,014,,,22.07.2021,F00138139,
2925423,,063,,,22.07.2021,550059966,
2925423,,014,,,28.11.2021,F00210042,
2925423,,063,,,30.10.2022,551704250,
2925423,,063,,,16.12.2022,551945403,
2925423,ac243857a278786,,397900000,0,22.07.2021,ac243857a278786,22.07.2021
2925423,ac243857a443114,,322200000,0,28.11.2021,ac243857a443114,28.11.2021
2925423,ac243857a978386,,309600000,0,05.09.2022,ac243857a978386,05.09.2022
2925423,ac243857a1100505,,453600000,75600000,30.10.2022,ac243857a1100505,30.10.2022
2925424,193941,011,170000000,0,13.08.2019,207289,23.08.2019
2925424,4501,MKO,800000000,0,19.02.2020,450000000000,19.02.2020
2925424,6536,MKO,800000000,0,22.04.2021,652400000000,23.04.2021
2925424,,009,,,25.08.2021,684814,
2925424,,055,,,01.04.2022,410839,
2925424,468703,055,3000000000,0,06.04.2022,411424,06.04.2022
2925424,6344416,012,7900000000,6865950137,13.03.2023,1800695,14.03.2023
2925424,,062,,,20.07.2023,13962510,
2925424,,062,,,20.07.2023,13967045,
2925424,,062,,,24.07.2023,PL2-207403,
2925424,,012,,,17.08.2023,1974877,
2925424,982511,002,1200000000,1200000000,10.10.2023,1173562,13.10.2023
2925424,,062,,,29.12.2023,16483332,
2925424,,014,,,13.02.2024,F01694097,
2925424,,063,,,13.02.2024,554500704,
2925424,ac277696a317115,,222870000,0,25.08.2021,ac277696a317115,25.08.2021
2925426,437510,055,800000000,0,24.08.2020,357151,25.08.2020
2925426,453681,055,2200000000,0,14.07.2021,383854,16.07.2021
2925426,545293,055,2200000000,389592220,14.07.2021,513545,16.07.2021
2925426,,014,,,22.07.2021,F00138139,
2925426,,063,,,22.07.2021,550059966,
2925426,,014,,,28.11.2021,F00210042,
2925426,,063,,,30.10.2022,551704250,
2925426,,063,,,16.12.2022,551945403,
2925426,ac243857a278786,,397900000,0,22.07.2021,ac243857a278786,22.07.2021
2925426,ac243857a443114,,322200000,0,28.11.2021,ac243857a443114,28.11.2021
2925426,ac243857a978386,,309600000,0,05.09.2022,ac243857a978386,05.09.2022
2925426,ac243857a1100505,,453600000,75600000,30.10.2022,ac243857a1100505,30.10.2022
2925429,3787,MKO,1000000000,0,29.10.2020,377400000890,29.10.2020
2925429,5464,MKO,2500000000,208232666,15.03.2022,545800000000,15.03.2022
2925429,,ORG,,,06.05.2022,628064,
2925429,,ORG,,,16.05.2023,2167929,
2925429,,004,,,31.01.2024,133815,
2925429,,004,,,31.01.2024,133816,
2925429,,004,,,01.02.2024,133970,
2925429,,004,,,02.02.2024,134297,
2925429,,004,,,02.02.2024,134299,
2925429,,063,,,13.02.2024,554500717,
2925430,3787,MKO,1000000000,0,29.10.2020,377400000890,29.10.2020
2925430,5464,MKO,2500000000,208232666,15.03.2022,545800000000,15.03.2022
2925430,,ORG,,,06.05.2022,628064,
2925430,,ORG,,,16.05.2023,2167929,
2925430,,004,,,31.01.2024,133815,
2925430,,004,,,31.01.2024,133816,
2925430,,004,,,01.02.2024,133970,
2925430,,004,,,02.02.2024,134297,
2925430,,004,,,02.02.2024,134299,
2925430,,063,,,13.02.2024,554500717,
2925432,437510,055,800000000,0,24.08.2020,357151,25.08.2020
2925432,453681,055,2200000000,0,14.07.2021,383854,16.07.2021
2925432,545293,055,2200000000,389592220,14.07.2021,513545,16.07.2021
2925432,,014,,,22.07.2021,F00138139,
2925432,,063,,,22.07.2021,550059966,
2925432,,014,,,28.11.2021,F00210042,
2925432,,063,,,30.10.2022,551704250,
2925432,,063,,,16.12.2022,551945403,
2925432,ac243857a278786,,397900000,0,22.07.2021,ac243857a278786,22.07.2021
2925432,ac243857a443114,,322200000,0,28.11.2021,ac243857a443114,28.11.2021
2925432,ac243857a978386,,309600000,0,05.09.2022,ac243857a978386,05.09.2022
2925432,ac243857a1100505,,453600000,75600000,30.10.2022,ac243857a1100505,30.10.2022
2925433,437510,055,800000000,0,24.08.2020,357151,25.08.2020
2925433,453681,055,2200000000,0,14.07.2021,383854,16.07.2021
2925433,545293,055,2200000000,389592220,14.07.2021,513545,16.07.2021
2925433,,014,,,22.07.2021,F00138139,
2925433,,063,,,22.07.2021,550059966,
2925433,,014,,,28.11.2021,F00210042,
2925433,,063,,,30.10.2022,551704250,
2925433,,063,,,16.12.2022,551945403,
2925433,ac243857a278786,,397900000,0,22.07.2021,ac243857a278786,22.07.2021
2925433,ac243857a443114,,322200000,0,28.11.2021,ac243857a443114,28.11.2021
2925433,ac243857a978386,,309600000,0,05.09.2022,ac243857a978386,05.09.2022
2925433,ac243857a1100505,,453600000,75600000,30.10.2022,ac243857a1100505,30.10.2022
2925436,,014,,,15.11.2023,F01394675,
2925436,,014,,,07.02.2024,F01673533,
2925436,,MKO,,,07.02.2024,41385500000000,
2925436,554450252,063,700000000,700000000,07.02.2024,554450252,07.02.2024
2925438,,014,,,15.11.2023,F01394675,
2925438,,014,,,07.02.2024,F01673533,
2925438,,MKO,,,07.02.2024,41385500000000,
2925438,554450252,063,700000000,700000000,07.02.2024,554450252,07.02.2024
2925440,,014,,,15.11.2023,F01394675,
2925440,,014,,,07.02.2024,F01673533,
2925440,,MKO,,,07.02.2024,41385500000000,
2925440,554450252,063,700000000,700000000,07.02.2024,554450252,07.02.2024
2925442,,014,,,15.11.2023,F01394675,
2925442,,014,,,07.02.2024,F01673533,
2925442,,MKO,,,07.02.2024,41385500000000,
2925442,554450252,063,700000000,700000000,07.02.2024,554450252,07.02.2024
2925443,367190,012,650000000,0,24.09.2016,588988,24.09.2016
2925443,,MKO,,,25.03.2017,4000400000000,
2925443,1432052,033,1100000000,0,17.07.2020,471412,17.07.2020
2925443,,033,,,02.07.2021,IB107021770255303,
2925443,1657429,033,2450000000,0,02.07.2021,757143,08.07.2021
2925443,1666892,033,1200000000,0,14.07.2021,777084,14.07.2021
2925443,,014,,,27.08.2021,F00156364,
2925443,,MKO,,,24.09.2021,12320200000000,
2925443,1751564,033,130000000,0,07.10.2021,903006,07.10.2021
2925443,550229778,063,100000000,0,27.11.2021,550229778,29.11.2021
2925443,550408738,063,430000000,0,03.02.2022,550408738,03.02.2022
2925443,1851791,033,100000000,0,23.02.2022,1065481,23.02.2022
2925443,,063,,,01.03.2022,550493975,
2925443,,063,,,03.03.2022,550500986,
2925443,,063,,,03.03.2022,550501120,
2925443,,063,,,03.03.2022,550501831,
2925443,,063,,,05.03.2022,550508415,
2925443,,063,,,07.03.2022,550517043,
2925443,,063,,,08.03.2022,550518857,
2925443,,063,,,15.03.2022,550546420,
2925443,,063,,,15.03.2022,550548736,
2925443,,063,,,16.03.2022,550551870,
2925443,,063,,,16.03.2022,550551902,
2925443,,063,,,16.03.2022,550552685,
2925443,,062,,,18.03.2022,3630718,
2925443,,063,,,24.03.2022,550584345,
2925443,,063,,,27.03.2022,550600530,
2925443,,063,,,27.03.2022,550600577,
2925443,,063,,,01.04.2022,550625028,
2925443,,063,,,02.04.2022,550629340,
2925443,,063,,,02.04.2022,550630978,
2925443,,063,,,03.04.2022,550633924,
2925443,,063,,,04.04.2022,550637350,
2925443,,063,,,06.04.2022,550650631,
2925443,,063,,,08.04.2022,550656360,
2925443,,063,,,09.04.2022,550663534,
2925443,,063,,,09.04.2022,550663561,
2925443,,063,,,09.04.2022,550663579,
2925443,,063,,,09.04.2022,550663622,
2925443,,063,,,09.04.2022,550663853,
2925443,,063,,,09.04.2022,550663878,
2925443,,063,,,09.04.2022,550663977,
2925443,,063,,,09.04.2022,550664017,
2925443,,063,,,09.04.2022,550666213,
2925443,,063,,,09.04.2022,550666220,
2925443,,063,,,10.04.2022,550666490,
2925443,,063,,,11.04.2022,550669347,
2925443,,063,,,11.04.2022,550671831,
2925443,,063,,,12.04.2022,550674505,
2925443,,063,,,12.04.2022,550674508,
2925443,,063,,,12.04.2022,550674513,
2925443,,063,,,12.04.2022,550674527,
2925443,,063,,,12.04.2022,550678065,
2925443,,063,,,13.04.2022,550679648,
2925443,,063,,,15.04.2022,550692133,
2925443,,063,,,15.04.2022,550692207,
2925443,,063,,,16.04.2022,550694726,
2925443,,063,,,19.04.2022,550712833,
2925443,,063,,,21.04.2022,550721218,
2925443,,063,,,21.04.2022,550721239,
2925443,,063,,,01.05.2022,550768046,
2925443,,063,,,01.05.2022,550768057,
2925443,,063,,,02.05.2022,550769649,
2925443,,063,,,03.05.2022,550773105,
2925443,,063,,,05.05.2022,550777738,
2925443,,063,,,06.05.2022,550782833,
2925443,,062,,,16.05.2022,4181059,
2925443,,063,,,21.05.2022,550833124,
2925443,,063,,,05.06.2022,550899358,
2925443,,063,,,06.06.2022,550906124,
2925443,,063,,,09.06.2022,550918925,
2925443,,063,,,13.06.2022,550933809,
2925443,,063,,,14.06.2022,550940236,
2925443,,062,,,16.06.2022,4508134,
2925443,,063,,,20.06.2022,550968223,
2925443,,063,,,29.06.2022,551021093,
2925443,,063,,,05.07.2022,551053103,
2925443,,033,,,07.07.2022,IB207079622554612,
2925443,,063,,,13.07.2022,551090762,
2925443,,062,,,19.07.2022,4828141,
2925443,,063,,,20.07.2022,551128725,
2925443,,033,,,10.08.2022,IB208106129322879,
2925443,1960627,033,2500000000,1416572231,10.08.2022,1251368,11.08.2022
2925443,,033,,,15.08.2022,IB208150377735366,
2925443,,062,,,22.08.2022,5140049,
2925443,,062,,,22.08.2022,5140090,
2925443,5140124,062,118000000,0,22.08.2022,5140124,22.08.2022
2925443,,062,,,22.08.2022,5140271,
2925443,,063,,,12.09.2022,551450266,
2925443,,062,,,23.09.2022,5446975,
2925443,,062,,,07.11.2022,5845644,
2925443,,062,,,07.12.2022,6187409,
2925443,,063,,,06.01.2023,552050016,
2925443,,062,,,13.01.2023,6631776,
2925443,,062,,,13.01.2023,6632205,
2925443,,062,,,13.01.2023,6632340,
2925443,,063,,,16.01.2023,552092207,
2925443,,062,,,16.01.2023,6651284,
2925443,,062,,,16.01.2023,6668194,
2925443,,062,,,19.01.2023,6699967,
2925443,6702134,062,246822100,0,19.01.2023,6702134,19.01.2023
2925443,,063,,,26.01.2023,552142041,
2925443,,063,,,28.01.2023,552154023,
2925443,,063,,,31.01.2023,552166035,
2925443,6868542,062,1298418900,0,31.01.2023,6868542,31.01.2023
2925443,,063,,,09.02.2023,552208713,
2925443,,063,,,13.02.2023,552227676,
2925443,,063,,,20.02.2023,552265495,
2925443,,062,,,23.02.2023,12248971,
2925443,,062,,,23.02.2023,12252930,
2925443,,062,,,23.02.2023,12252987,
2925443,,063,,,23.02.2023,552284185,
2925443,,062,,,24.02.2023,12261863,
2925443,,062,,,24.02.2023,12263131,
2925443,,062,,,24.02.2023,12263201,
2925443,,063,,,24.02.2023,552290897,
2925443,,063,,,25.02.2023,552300173,
2925443,,062,,,27.02.2023,12273967,
2925443,,062,,,27.02.2023,12279007,
2925443,,062,,,27.02.2023,12289326,
2925443,,063,,,01.03.2023,552319835,
2925443,,062,,,02.03.2023,12341896,
2925443,,063,,,06.03.2023,552347423,
2925443,,063,,,10.03.2023,552366360,
2925443,,063,,,24.03.2023,552435632,
2925443,,063,,,30.03.2023,552467569,
2925443,,063,,,31.03.2023,552475924,
2925443,,063,,,17.04.2023,552557553,
2925443,,062,,,18.04.2023,12908469,
2925443,,062,,,18.04.2023,12909507,
2925443,,063,,,24.04.2023,552595579,
2925443,,062,,,27.04.2023,13028383,
2925443,,062,,,05.05.2023,13126592,
2925443,,062,,,06.05.2023,13136415,
2925443,,063,,,07.05.2023,552675579,
2925443,,063,,,07.05.2023,552675638,
2925443,,063,,,12.05.2023,552710460,
2925443,,063,,,25.05.2023,552795699,
2925443,,063,,,28.05.2023,552812399,
2925443,,063,,,29.05.2023,552820424,
2925443,,063,,,01.06.2023,552837631,
2925443,,051,,,03.06.2023,42551,
2925443,,063,,,03.06.2023,552852009,
2925443,,063,,,05.06.2023,552858030,
2925443,,063,,,12.06.2023,552903031,
2925443,,061,,,13.06.2023,23100266512,
2925443,,061,,,13.06.2023,23100266520,
2925443,,063,,,13.06.2023,552909310,
2925443,,063,,,14.06.2023,552913248,
2925443,,063,,,16.06.2023,552926781,
2925443,,063,,,17.06.2023,552933164,
2925443,13600949,062,2241301519,0,18.06.2023,13600949,18.06.2023
2925443,,063,,,18.06.2023,552938667,
2925443,,063,,,19.06.2023,552943451,
2925443,,063,,,19.06.2023,552948092,
2925443,,063,,,20.06.2023,552950248,
2925443,,063,,,20.06.2023,552952220,
2925443,,063,,,21.06.2023,552960049,
2925443,,063,,,22.06.2023,552965373,
2925443,,063,,,22.06.2023,552965860,
2925443,,063,,,24.06.2023,552973395,
2925443,,063,,,24.06.2023,552973398,
2925443,,033,,,25.06.2023,1695608,
2925443,,063,,,25.06.2023,552979169,
2925443,,061,,,27.06.2023,23100295979,
2925443,,061,,,27.06.2023,23100295991,
2925443,,063,,,27.06.2023,552992670,
2925443,,063,,,28.06.2023,552996072,
2925443,,063,,,30.06.2023,553004991,
2925443,,051,,,01.07.2023,45012,
2925443,,061,,,02.07.2023,23100303515,
2925443,,061,,,02.07.2023,23100303581,
2925443,,063,,,02.07.2023,553010479,
2925443,,062,,,03.07.2023,13767683,
2925443,13796120,062,2517671099,0,06.07.2023,13796120,06.07.2023
2925443,,011,,,06.07.2023,2431422,
2925443,,063,,,08.07.2023,553039955,
2925443,,063,,,10.07.2023,553053086,
2925443,711712,030,1000000000,,10.07.2023,955850,10.07.2023
2925443,711724,030,1000000000,,10.07.2023,955869,10.07.2023
2925443,712068,030,1000000000,,10.07.2023,957310,10.07.2023
2925443,13857958,062,2517618768,2246066349,11.07.2023,13857958,11.07.2023
2925443,,061,,,19.07.2023,23100311286,
2925443,,061,,,19.07.2023,23100311366,
2925443,162216,061,302900000,243332915,19.07.2023,323943,19.07.2023
2925443,,004,,,21.07.2023,65158,
2925443,,004,,,21.07.2023,65159,
2925443,,051,,,24.07.2023,47931,
2925443,,004,,,24.07.2023,65229,
2925443,,004,,,28.07.2023,65593,
2925443,,004,,,28.07.2023,65594,
2925443,,063,,,29.07.2023,553165135,
2925443,,033,,,30.07.2023,1756735,
2925443,,011,,,31.07.2023,2439192,
2925443,724763,030,1000000000,,31.07.2023,990694,31.07.2023
2925443,725479,030,1000000000,,31.07.2023,991955,31.07.2023
2925443,728598,030,1000000000,,04.08.2023,1001473,04.08.2023
2925443,,062,,,04.08.2023,14151775,
2925443,,062,,,04.08.2023,14152497,
2925443,,061,,,04.08.2023,23100332611,
2925443,,011,,,04.08.2023,2440663,
2925443,,002,,,07.08.2023,NBU_SL88098#1-H,
2925443,,002,,,07.08.2023,NBU_SL88098#1-J,
2925443,,004,,,08.08.2023,66114,
2925443,,011,,,09.08.2023,2442548,
2925443,,062,,,10.08.2023,14214209,
2925443,,062,,,10.08.2023,14214223,
2925443,,062,,,10.08.2023,14214229,
2925443,,062,,,10.08.2023,14216552,
2925443,,062,,,10.08.2023,14219876,
2925443,,061,,,10.08.2023,23100339566,
2925443,,061,,,10.08.2023,23100340536,
2925443,,061,,,10.08.2023,23100340598,
2925443,,062,,,11.08.2023,14237865,
2925443,,061,,,11.08.2023,23100341980,
2925443,,004,,,11.08.2023,66442,
2925443,,051,,,12.08.2023,50294,
2925443,,062,,,14.08.2023,14253478,
2925443,,013,,,14.08.2023,2177518,
2925443,,013,,,14.08.2023,2177697,
2925443,,013,,,14.08.2023,2183947,
2925443,,011,,,14.08.2023,2444537,
2925443,737971,030,1000000000,,15.08.2023,1024130,15.08.2023
2925443,,062,,,15.08.2023,14278990,
2925443,,061,,,15.08.2023,23100346798,
2925443,,061,,,15.08.2023,23100346824,
2925443,,062,,,16.08.2023,14297775,
2925443,425968,011,820000000,442425035,18.08.2023,2446727,18.08.2023
2925443,,004,,,18.08.2023,66898,
2925443,86540,MKO,600000000,0,18.08.2023,8518200000000,18.08.2023
2925443,,013,,,21.08.2023,2206379,
2925443,,005,,,22.08.2023,mkb1023490,
2925443,,009,,,22.08.2023,1930099,
2925443,,063,,,24.08.2023,553303856,
2925443,,004,,,24.08.2023,67288,
2925443,,062,,,28.08.2023,14459342,
2925443,,011,,,28.08.2023,2451221,
2925443,,013,,,29.08.2023,2240843,
2925443,,063,,,01.09.2023,553340614,
2925443,,012,,,03.09.2023,2026659,
2925443,,051,,,03.09.2023,52518,
2925443,,014,,,04.09.2023,F01180032,
2925443,747342,030,600000000,,04.09.2023,1043387,04.09.2023
2925443,747540,030,200000000,,04.09.2023,1043585,04.09.2023
2925443,,013,,,05.09.2023,2259581,
2925443,750390,030,1000000000,,07.09.2023,1051441,07.09.2023
2925443,,004,,,08.09.2023,68408,
2925443,,062,,,12.09.2023,14633240,
2925443,,004,,,12.09.2023,68603,
2925443,,061,,,14.09.2023,23100416248,
2925443,,062,,,19.09.2023,14713402,
2925443,,061,,,20.09.2023,23100433171,
2925443,,004,,,22.09.2023,69676,
2925443,,005,,,25.09.2023,mkb1029177,
2925443,,061,,,28.09.2023,23100451519,
2925443,,061,,,28.09.2023,23100451555,
2925443,,011,,,04.10.2023,2468637,
2925443,,033,,,05.10.2023,9172899652,
2925443,,061,,,06.10.2023,23100470948,
2925443,,053,,,07.10.2023,148531,
2925443,,012,,,09.10.2023,2091046,
2925443,,013,,,09.10.2023,2428418,
2925443,,013,,,09.10.2023,2428450,
2925443,,062,,,10.10.2023,14966502,
2925443,,013,,,10.10.2023,2433754,
2925443,,004,,,10.10.2023,70994,
2925443,,004,,,10.10.2023,70995,
2925443,,004,,,10.10.2023,71010,
2925443,,062,,,11.10.2023,14975383,
2925443,,033,,,14.10.2023,7964458693,
2925443,,062,,,18.10.2023,15077202,
2925443,,013,,,18.10.2023,2476471,
2925443,,004,,,20.10.2023,72137,
2925443,,063,,,22.10.2023,553579535,
2925443,,030,,,23.10.2023,1113741,
2925443,,062,,,23.10.2023,15118310,
2925443,,062,,,23.10.2023,15120466,
2925443,,062,,,23.10.2023,15121387,
2925443,,062,,,23.10.2023,15121474,
2925443,,062,,,23.10.2023,15124646,
2925443,,062,,,23.10.2023,15129852,
2925443,,063,,,23.10.2023,553582712,
2925443,,062,,,27.10.2023,15203345,
2925443,,062,,,27.10.2023,15212154,
2925443,,062,,,30.10.2023,15218969,
2925443,,011,,,06.11.2023,2482072,
2925443,,062,,,08.11.2023,15392042,
2925443,,033,,,08.11.2023,5610488964,
2925443,,005,,,11.11.2023,mkb1053248,
2925443,,063,,,11.11.2023,553693423,
2925443,,030,,,13.11.2023,1151475,
2925443,,012,,,14.11.2023,2125867,
2925443,,033,,,15.11.2023,7915544371,
2925443,,062,,,16.11.2023,15512352,
2925443,,033,,,19.11.2023,8867526281,
2925443,,033,,,20.11.2023,6400807546,
2925443,,033,,,21.11.2023,8072973814,
2925443,,005,,,22.11.2023,mkb1061833,
2925443,,033,,,22.11.2023,1688099791,
2925443,,014,,,23.11.2023,F01418290,
2925443,,033,,,23.11.2023,6585506970,
2925443,,030,,,24.11.2023,1177358,
2925443,,033,,,24.11.2023,1211376330,
2925443,,033,,,25.11.2023,6680292213,
2925443,,051,,,28.11.2023,68632,
2925443,,033,,,30.11.2023,9275249465,
2925443,,030,,,06.12.2023,1195518,
2925443,,011,,,07.12.2023,2500578,
2925443,,033,,,08.12.2023,201970844,
2925443,,063,,,09.12.2023,553894865,
2925443,,033,,,09.12.2023,8235636521,
2925443,,033,,,11.12.2023,5304350816,
2925443,,030,,,13.12.2023,1207526,
2925443,,063,,,13.12.2023,553925417,
2925443,,033,,,13.12.2023,8633435894,
2925443,,012,,,14.12.2023,2152478,
2925443,,003,,,14.12.2023,999239265,
2925443,,002,,,18.12.2023,NBU_PS125564-H,
2925443,,002,,,18.12.2023,NBU_PS125564-J,
2925443,,033,,,18.12.2023,3889581255,
2925443,,033,,,18.12.2023,6412619583,
2925443,,033,,,18.12.2023,9954213161,
2925443,,030,,,19.12.2023,1216269,
2925443,,033,,,19.12.2023,7193918458,
2925443,,062,,,20.12.2023,16208129,
2925443,,033,,,20.12.2023,4252898116,
2925443,,033,,,21.12.2023,1586504043,
2925443,,061,,,21.12.2023,23100638745,
2925443,,061,,,21.12.2023,23100638956,
2925443,,061,,,22.12.2023,23100642100,
2925443,,061,,,23.12.2023,23100645513,
2925443,,061,,,24.12.2023,23100648762,
2925443,,061,,,25.12.2023,23100651387,
2925443,,051,,,25.12.2023,77395,
2925443,,063,,,26.12.2023,554042211,
2925443,,033,,,27.12.2023,9787122717,
2925443,,061,,,28.12.2023,23100662757,
2925443,,033,,,28.12.2023,6922806595,
2925443,,061,,,29.12.2023,23100664681,
2925443,,005,,,03.01.2024,mkb1089551,
2925443,,030,,,03.01.2024,1228258,
2925443,,005,,,05.01.2024,mkb1091641,
2925443,,030,,,05.01.2024,1234038,
2925443,,061,,,05.01.2024,24100002983,
2925443,,063,,,05.01.2024,554138309,
2925443,,063,,,05.01.2024,554138351,
2925443,,033,,,05.01.2024,7866460258,
2925443,,014,,,06.01.2024,F01566762,
2925443,,066,,,06.01.2024,7149239365049447941,
2925443,,033,,,07.01.2024,1336116211,
2925443,,011,,,08.01.2024,2515024,
2925443,,061,,,10.01.2024,24100019764,
2925443,,030,,,11.01.2024,1245201,
2925443,,061,,,11.01.2024,24100022181,
2925443,,033,,,11.01.2024,3222468337,
2925443,,033,,,11.01.2024,6912491512,
2925443,,061,,,13.01.2024,24100028828,
2925443,,033,,,15.01.2024,794669427,
2925443,,012,,,16.01.2024,2191027,
2925443,,051,,,16.01.2024,84428,
2925443,,033,,,18.01.2024,2299449738,
2925443,,033,,,19.01.2024,1024296839,
2925443,,061,,,19.01.2024,24100046923,
2925443,,033,,,22.01.2024,1256554641,
2925443,,062,,,22.01.2024,16939573,
2925443,,061,,,22.01.2024,24100056739,
2925443,,033,,,25.01.2024,7614242085,
2925443,,051,,,25.01.2024,88134,
2925443,,061,,,26.01.2024,24100071459,
2925443,,061,,,27.01.2024,24100074096,
2925443,,030,,,02.02.2024,1390936,
2925443,,033,,,02.02.2024,5859838367,
2925443,,061,,,06.02.2024,24100106614,
2925443,,033,,,09.02.2024,4610816671,
2925443,,033,,,09.02.2024,8289669498,
2925443,,030,,,12.02.2024,1408876,
2925443,,063,,,13.02.2024,554500674,
2925443,ac838662a996375,,708000000,39332200,12.09.2022,ac838662a996375,12.09.2022
2925445,362567,049,9831153600,8150077272,05.05.2023,362567,08.05.2023
2925445,,063,,,13.02.2024,554500760,
2925447,362567,049,9831153600,8150077272,05.05.2023,362567,08.05.2023
2925447,,063,,,13.02.2024,554500760,
2925449,362567,049,9831153600,8150077272,05.05.2023,362567,08.05.2023
2925449,,063,,,13.02.2024,554500760,
2925451,362567,049,9831153600,8150077272,05.05.2023,362567,08.05.2023
2925451,,063,,,13.02.2024,554500760,
2925452,367190,012,650000000,0,24.09.2016,588988,24.09.2016
2925452,,MKO,,,25.03.2017,4000400000000,
2925452,1432052,033,1100000000,0,17.07.2020,471412,17.07.2020
2925452,,033,,,02.07.2021,IB107021770255303,
2925452,1657429,033,2450000000,0,02.07.2021,757143,08.07.2021
2925452,1666892,033,1200000000,0,14.07.2021,777084,14.07.2021
2925452,,014,,,27.08.2021,F00156364,
2925452,,MKO,,,24.09.2021,12320200000000,
2925452,1751564,033,130000000,0,07.10.2021,903006,07.10.2021
2925452,550229778,063,100000000,0,27.11.2021,550229778,29.11.2021
2925452,550408738,063,430000000,0,03.02.2022,550408738,03.02.2022
2925452,1851791,033,100000000,0,23.02.2022,1065481,23.02.2022
2925452,,063,,,01.03.2022,550493975,
2925452,,063,,,03.03.2022,550500986,
2925452,,063,,,03.03.2022,550501120,
2925452,,063,,,03.03.2022,550501831,
2925452,,063,,,05.03.2022,550508415,
2925452,,063,,,07.03.2022,550517043,
2925452,,063,,,08.03.2022,550518857,
2925452,,063,,,15.03.2022,550546420,
2925452,,063,,,15.03.2022,550548736,
2925452,,063,,,16.03.2022,550551870,
2925452,,063,,,16.03.2022,550551902,
2925452,,063,,,16.03.2022,550552685,
2925452,,062,,,18.03.2022,3630718,
2925452,,063,,,24.03.2022,550584345,
2925452,,063,,,27.03.2022,550600530,
2925452,,063,,,27.03.2022,550600577,
2925452,,063,,,01.04.2022,550625028,
2925452,,063,,,02.04.2022,550629340,
2925452,,063,,,02.04.2022,550630978,
2925452,,063,,,03.04.2022,550633924,
2925452,,063,,,04.04.2022,550637350,
2925452,,063,,,06.04.2022,550650631,
2925452,,063,,,08.04.2022,550656360,
